family_id,country,doc_number,kind,title,abstract,publication_date,keywords,category,keyword,doc_id,full_text,title_word_count,abstract_word_count,has_abstract,has_usable_text,pub_year,pub_month,pub_quarter,kind_category,family_size,is_first_in_family
100102654,CN,122207993,A,一种茶咖一体机系统,本申请公开了一种茶咖一体机系统，包括液路系统、控制系统、供电系统和机械结构，其中，液路系统包括：咖啡液供应模块，用于咖啡的萃取和输出；热水供应模块，用于提供热水作为饮品原料或清洁介质；台面冷藏原料供应模块，用于冷藏并输出粘稠液态原料；台下冷藏原料供应模块，用于冷藏并输出常规液态原料；常温原料供应模块，用于常温存储并输出原料；蒸汽清洁模块，用于产生高温蒸汽以清洁和消杀管路；循环加热模块，用于对冷原料进行加热；出饮模块，用于将调制完成的饮品输出至盛接容器；清洗模块，用于控制清洁液体的输入，实现管路清洗、消毒、排空等功能；排水系统，用于收集并排放设备内各模块产生的废水。,2026-06-16,['espresso machine'],espresso_machine,espresso machine,CN122207993A,一种茶咖一体机系统 本申请公开了一种茶咖一体机系统，包括液路系统、控制系统、供电系统和机械结构，其中，液路系统包括：咖啡液供应模块，用于咖啡的萃取和输出；热水供应模块，用于提供热水作为饮品原料或清洁介质；台面冷藏原料供应模块，用于冷藏并输出粘稠液态原料；台下冷藏原料供应模块，用于冷藏并输出常规液态原料；常温原料供应模块，用于常温存储并输出原料；蒸汽清洁模块，用于产生高温蒸汽以清洁和消杀管路；循环加热模块，用于对冷原料进行加热；出饮模块，用于将调制完成的饮品输出至盛接容器；清洗模块，用于控制清洁液体的输入，实现管路清洗、消毒、排空等功能；排水系统，用于收集并排放设备内各模块产生的废水。,1,1,True,True,2026,6,2,application,1,True
100103258,CN,122219128,A,智能厨房的控制方法、装置及智能厨房,本申请提供了一种智能厨房的控制方法、装置及智能厨房，应用于至少安装有两个联动的智能设备的智能厨房，所述控制方法包括响应于手势控制指令，获取各个智能设备各自对应的手势点云数据；分别以各个智能设备为坐标系中心，对各个智能设备各自对应的手势点云数据进行空间关联度处理，得到各个智能设备各自对应的空间关联度；从各个智能设备各自对应的空间关联度中，筛选出大于预设阈值的空间关联度作为目标空间关联度，将目标空间关联度对应的智能设备作为目标设备；控制目标设备执行手势控制指令。上述方法可以实现确定手势控制指令对应的目标设备的精确是被与控制，避免多设备间信号串扰和误操作。,2026-06-16,['smart microwave'],microwave,smart microwave,CN122219128A,智能厨房的控制方法、装置及智能厨房 本申请提供了一种智能厨房的控制方法、装置及智能厨房，应用于至少安装有两个联动的智能设备的智能厨房，所述控制方法包括响应于手势控制指令，获取各个智能设备各自对应的手势点云数据；分别以各个智能设备为坐标系中心，对各个智能设备各自对应的手势点云数据进行空间关联度处理，得到各个智能设备各自对应的空间关联度；从各个智能设备各自对应的空间关联度中，筛选出大于预设阈值的空间关联度作为目标空间关联度，将目标空间关联度对应的智能设备作为目标设备；控制目标设备执行手势控制指令。上述方法可以实现确定手势控制指令对应的目标设备的精确是被与控制，避免多设备间信号串扰和误操作。,1,1,True,True,2026,6,2,application,1,True
100122387,JP,2026096810,A,推定装置及び推定方法,[0001] 【課題】食物の撮影環境に関係なく新鮮度の推定精度を安定化すること。 【解決手段】本開示の推定装置２は、第１の照明状態とされた食物を撮像した第１の画像と、第２の照明状態とされた食物を撮像した第２の画像とを取得する画像取得部１０１と、第１の画像と第２の画像との間で画素値を差分して差分画像を生成する画像生成部１０２と、差分画像を学習モデルに入力することによって、食物の新鮮度を推定した推定結果を出力する推定部１０４と、を備える。 【選択図】図１,2026-06-15,['coffee maker'],espresso_machine,coffee maker,JP2026096810A,推定装置及び推定方法 [0001] 【課題】食物の撮影環境に関係なく新鮮度の推定精度を安定化すること。 【解決手段】本開示の推定装置２は、第１の照明状態とされた食物を撮像した第１の画像と、第２の照明状態とされた食物を撮像した第２の画像とを取得する画像取得部１０１と、第１の画像と第２の画像との間で画素値を差分して差分画像を生成する画像生成部１０２と、差分画像を学習モデルに入力することによって、食物の新鮮度を推定した推定結果を出力する推定部１０４と、を備える。 【選択図】図１,1,4,True,True,2026,6,2,application,1,True
100049183,CN,122181860,A,一种萃取咖啡机及其控制方法,本发明公开了一种萃取咖啡机及其控制方法，萃取咖啡机包括萃取组件、第一加热组件、蒸汽嘴、第二加热组件和饮水组件；第一加热组件与萃取组件连接，并向萃取组件供应加热后的萃取用水；第二加热组件与第一加热组件连接，并且第一加热组件向第二加热组件供应热水，第二加热组件对第一加热组件供应的热水继续加热，获取水蒸气，水蒸气通过蒸汽嘴输出；第一加热组件可同时向萃取组件和第二加热组件供应热水；水源组件向第一加热组件和/或萃取组件供应水流。本发明的萃取咖啡机，至少解决背景技术中提及的咖啡机上的多种功能的串行工作模式效率低下的问题。,2026-06-12,['coffee maker'],espresso_machine,coffee maker,CN122181860A,一种萃取咖啡机及其控制方法 本发明公开了一种萃取咖啡机及其控制方法，萃取咖啡机包括萃取组件、第一加热组件、蒸汽嘴、第二加热组件和饮水组件；第一加热组件与萃取组件连接，并向萃取组件供应加热后的萃取用水；第二加热组件与第一加热组件连接，并且第一加热组件向第二加热组件供应热水，第二加热组件对第一加热组件供应的热水继续加热，获取水蒸气，水蒸气通过蒸汽嘴输出；第一加热组件可同时向萃取组件和第二加热组件供应热水；水源组件向第一加热组件和/或萃取组件供应水流。本发明的萃取咖啡机，至少解决背景技术中提及的咖啡机上的多种功能的串行工作模式效率低下的问题。,1,1,True,True,2026,6,2,application,1,True
100068207,CN,224344709,U,一种出液结构及净饮咖啡一体机,本实用新型涉及一种出液结构及净饮咖啡一体机，包括壳体和咖啡嘴，该咖啡嘴安装在壳体中，而壳体的底部设有供咖啡嘴的出液头插设的第一出液口，所述壳体包括方形的出液本体，该出液本体的正面内凹而形成用于容置咖啡嘴的安装槽，上述壳体还包括通过磁吸组件连接在上述出液本体正面的前盖，该前盖遮蔽上述安装槽。与现有技术相比，本实用新型只需将前盖取下即能拆卸安装槽中的咖啡嘴，而咖啡嘴安装完成后只需将前盖吸附在出液本体的正面上即能完成安装，操作方便，能有效提升用户的使用体验。,2026-06-12,['coffee maker'],espresso_machine,coffee maker,CN224344709U,一种出液结构及净饮咖啡一体机 本实用新型涉及一种出液结构及净饮咖啡一体机，包括壳体和咖啡嘴，该咖啡嘴安装在壳体中，而壳体的底部设有供咖啡嘴的出液头插设的第一出液口，所述壳体包括方形的出液本体，该出液本体的正面内凹而形成用于容置咖啡嘴的安装槽，上述壳体还包括通过磁吸组件连接在上述出液本体正面的前盖，该前盖遮蔽上述安装槽。与现有技术相比，本实用新型只需将前盖取下即能拆卸安装槽中的咖啡嘴，而咖啡嘴安装完成后只需将前盖吸附在出液本体的正面上即能完成安装，操作方便，能有效提升用户的使用体验。,1,1,True,True,2026,6,2,utility_model,1,True
100053156,CN,122195143,A,一种多加热区段PID的温度误差补偿方法及系统,[0001] 本发明涉及过程温度控制技术领域，具体为一种多加热区段PID的温度误差补偿方法及系统，包括：通过执行热传递辨识与动态建模，建立描述各加热区段间热耦合效应的耦合传递函数矩阵；基于矩阵计算出前馈补偿传递函数；实时监测第一加热区段的控制输出作为预测性扰动，利用前馈补偿传递函数计算出前馈补偿信号，并与第二加热区段的主控制信号叠加，生成最终加热驱动信号，主动抵消过程区段的热力学干扰；通过在线评估补偿的残余耦合度，对主PID控制器参数执行自适应整定。本发明通过结合前馈补偿与自适应反馈，解决多变量过程温度控制系统的耦合干扰问题，有效消除温度超调与振荡，显著提升过程温度控制系统的精度、动态响应性能与长期鲁棒性。,2026-06-12,['espresso machine'],espresso_machine,espresso machine,CN122195143A,一种多加热区段PID的温度误差补偿方法及系统 [0001] 本发明涉及过程温度控制技术领域，具体为一种多加热区段PID的温度误差补偿方法及系统，包括：通过执行热传递辨识与动态建模，建立描述各加热区段间热耦合效应的耦合传递函数矩阵；基于矩阵计算出前馈补偿传递函数；实时监测第一加热区段的控制输出作为预测性扰动，利用前馈补偿传递函数计算出前馈补偿信号，并与第二加热区段的主控制信号叠加，生成最终加热驱动信号，主动抵消过程区段的热力学干扰；通过在线评估补偿的残余耦合度，对主PID控制器参数执行自适应整定。本发明通过结合前馈补偿与自适应反馈，解决多变量过程温度控制系统的耦合干扰问题，有效消除温度超调与振荡，显著提升过程温度控制系统的精度、动态响应性能与长期鲁棒性。,1,2,True,True,2026,6,2,application,1,True
100074588,CN,224344811,U,智能马桶余热利用快速加热模块,[0001] 本实用新型提供一种智能马桶余热利用快速加热模块，包括马桶座，所述马桶座固定在地板上，所述马桶座的内部底部设置有排放口，所述马桶座内部冲水管与马桶座后方的抽水箱相连，所述抽水箱的内部设置有抽水泵和蓄水箱，用于抽水与储存清洁水，所述马桶座的上端面通过连接件转动连接有马桶盖与马桶圈，所述马桶圈内侧设置有加热组件，所述马桶座与抽水箱内部设置有余热利用组件。本实用新型，在马桶座的下方设置导热板，利用导热板吸收已使用的热水的热量，传递给未使用的冲洗水进行初步加热，以实现热能的回收利用，减少了热量排放，同时减少了加热冲洗水所需的时间与能源。,2026-06-12,['rapid heating technology'],fast_performance,rapid heating technology,CN224344811U,智能马桶余热利用快速加热模块 [0001] 本实用新型提供一种智能马桶余热利用快速加热模块，包括马桶座，所述马桶座固定在地板上，所述马桶座的内部底部设置有排放口，所述马桶座内部冲水管与马桶座后方的抽水箱相连，所述抽水箱的内部设置有抽水泵和蓄水箱，用于抽水与储存清洁水，所述马桶座的上端面通过连接件转动连接有马桶盖与马桶圈，所述马桶圈内侧设置有加热组件，所述马桶座与抽水箱内部设置有余热利用组件。本实用新型，在马桶座的下方设置导热板，利用导热板吸收已使用的热水的热量，传递给未使用的冲洗水进行初步加热，以实现热能的回收利用，减少了热量排放，同时减少了加热冲洗水所需的时间与能源。,1,2,True,True,2026,6,2,utility_model,1,True
100046763,CN,122194714,A,智能家居设备的控制方法、装置、电子设备及存储介质,本发明涉及智慧家庭技术领域，提供一种智能家居设备的控制方法、装置、电子设备及存储介质。其中，智能家居设备的控制方法包括：接收到语音指令；其中，语音指令携带针对目标智能家居设备的第一调控意图；基于大语言模型的模型控制协议层，根据语音指令，得到针对目标智能家居设备的控制指令；基于控制指令，对目标智能家居设备进行调控，以实现第一调控意图。本发明可以高效、准确地实现不同厂商设备间的互联互通。,2026-06-12,['smart dishwasher'],dishwasher,smart dishwasher,CN122194714A,智能家居设备的控制方法、装置、电子设备及存储介质 本发明涉及智慧家庭技术领域，提供一种智能家居设备的控制方法、装置、电子设备及存储介质。其中，智能家居设备的控制方法包括：接收到语音指令；其中，语音指令携带针对目标智能家居设备的第一调控意图；基于大语言模型的模型控制协议层，根据语音指令，得到针对目标智能家居设备的控制指令；基于控制指令，对目标智能家居设备进行调控，以实现第一调控意图。本发明可以高效、准确地实现不同厂商设备间的互联互通。,1,1,True,True,2026,6,2,application,1,True
100067668,CN,224344728,U,一种智能暖菜装置,本申请涉及一种智能暖菜装置，包括主控制器、若干个子暖菜板，所述主控制器上设置有电源接口和若干个与暖菜板数量相同的工作接口，所述电源接口用于外接电源实现对所述主控制器的供电，所述工作接口与所述子暖菜板之间设置有连接线，所述子暖菜板和所述工作接口之间通过连接线实现与所述主控制器电连接，且所述连接线与所述工作接口可拆卸连接，所述主控制器用于对所述子暖菜板的工作状态进行调节，本申请具有便于对菜肴进行保温或加热的效果。,2026-06-12,['small kitchen appliance'],compact_size,small kitchen appliance,CN224344728U,一种智能暖菜装置 本申请涉及一种智能暖菜装置，包括主控制器、若干个子暖菜板，所述主控制器上设置有电源接口和若干个与暖菜板数量相同的工作接口，所述电源接口用于外接电源实现对所述主控制器的供电，所述工作接口与所述子暖菜板之间设置有连接线，所述子暖菜板和所述工作接口之间通过连接线实现与所述主控制器电连接，且所述连接线与所述工作接口可拆卸连接，所述主控制器用于对所述子暖菜板的工作状态进行调节，本申请具有便于对菜肴进行保温或加热的效果。,1,1,True,True,2026,6,2,utility_model,1,True
100062197,CN,122195302,A,家电设备的能耗显示方法、装置、设备、介质及程序产品,[0001] 本申请公开了一种家电设备的能耗显示方法、装置、设备、介质及程序产品，涉及智能家居/智慧家庭技术领域，该方法包括：通过显示家电设备的能耗界面；能耗界面包括户型界面和悬浮于户型界面显示的能耗信息界面；其中，户型界面显示有三维户型模型，三维户型模型中包括至少一个房间区域、以及布置在房间区域内的至少一个家电设备的虚拟设备图标和总能耗；能耗信息界面包括能耗信息、节能模式控件、错峰用电控件中的至少两种；响应于用户对三维户型模型中目标家电设备的总能耗的操作，显示目标家电设备的能耗分布信息；该方法实现了使用户能够直观感知设备能耗状态，并且简化了查看设备能耗的操作，提高了用户体验感。,2026-06-12,['smart dishwasher'],dishwasher,smart dishwasher,CN122195302A,家电设备的能耗显示方法、装置、设备、介质及程序产品 [0001] 本申请公开了一种家电设备的能耗显示方法、装置、设备、介质及程序产品，涉及智能家居/智慧家庭技术领域，该方法包括：通过显示家电设备的能耗界面；能耗界面包括户型界面和悬浮于户型界面显示的能耗信息界面；其中，户型界面显示有三维户型模型，三维户型模型中包括至少一个房间区域、以及布置在房间区域内的至少一个家电设备的虚拟设备图标和总能耗；能耗信息界面包括能耗信息、节能模式控件、错峰用电控件中的至少两种；响应于用户对三维户型模型中目标家电设备的总能耗的操作，显示目标家电设备的能耗分布信息；该方法实现了使用户能够直观感知设备能耗状态，并且简化了查看设备能耗的操作，提高了用户体验感。,1,2,True,True,2026,6,2,application,1,True
100068844,CN,224344696,U,便携咖啡壶,[0001] 一种便携咖啡壶，包括壶体，所述壶体的外壁上设有收纳槽；手柄，所述手柄通过一转轴可转动地连接在所述壶体上，其可外展于壶体的外壁，及收纳于壶体的收纳槽内。相比于现有技术，本实用新型的便携咖啡壶的手柄可以相对于壶体转动并收纳，使用方便，便于携带。,2026-06-12,['coffee maker'],espresso_machine,coffee maker,CN224344696U,便携咖啡壶 [0001] 一种便携咖啡壶，包括壶体，所述壶体的外壁上设有收纳槽；手柄，所述手柄通过一转轴可转动地连接在所述壶体上，其可外展于壶体的外壁，及收纳于壶体的收纳槽内。相比于现有技术，本实用新型的便携咖啡壶的手柄可以相对于壶体转动并收纳，使用方便，便于携带。,1,2,True,True,2026,6,2,utility_model,1,True
100060576,CN,122192229,A,一种基于圆波导模态的管道铺设路径智能微波检测装置及方法,本发明提供了一种基于圆波导模态的管道铺设路径智能微波检测装置及方法，包括：馈源喇叭，用于与待测金属管道的端部连接，实现微波信号的无泄漏传输；微波信号源，用于产生特定频段的激励信号；FPGA控制系统，用于控制所述微波信号源的信号发射与接收时序，并采集、处理波导端口处的时域电压波信号；其中，所述FPGA控制系统通过所述馈源喇叭向所述待测金属管道内激励纯净的TE11主模微波，并采集反射波与传输波的时域电压波信号，通过提取波峰特征及时间信息，反演管道的拐角位置、管段长度及总路径。装置结构简单、成本低、安装便捷，具有广泛的工程应用前景。,2026-06-12,['smart microwave'],microwave,smart microwave,CN122192229A,一种基于圆波导模态的管道铺设路径智能微波检测装置及方法 本发明提供了一种基于圆波导模态的管道铺设路径智能微波检测装置及方法，包括：馈源喇叭，用于与待测金属管道的端部连接，实现微波信号的无泄漏传输；微波信号源，用于产生特定频段的激励信号；FPGA控制系统，用于控制所述微波信号源的信号发射与接收时序，并采集、处理波导端口处的时域电压波信号；其中，所述FPGA控制系统通过所述馈源喇叭向所述待测金属管道内激励纯净的TE11主模微波，并采集反射波与传输波的时域电压波信号，通过提取波峰特征及时间信息，反演管道的拐角位置、管段长度及总路径。装置结构简单、成本低、安装便捷，具有广泛的工程应用前景。,1,1,True,True,2026,6,2,application,1,True
100038212,US,20260160244,A1,VACUUM PUMPS WITH INTERNAL OIL TEST,"[0000] The present invention provides vacuum pumps and methods with internal oil health test function to assess condition of the oil contained within the vacuum pumps, and to determine if an oil change is needed. The vacuum pump may include an oil tank for containing oil; a motor for producing vacuuming power; and an inlet to be connected either directly or indirectly to a vacuum gauge, together with a built-in module or function configured for conducting an internal oil health test to assess condition of the oil contained within the oil tank.",2026-06-11,['smart vacuum'],robot_vacuum,smart vacuum,US20260160244A1,"VACUUM PUMPS WITH INTERNAL OIL TEST [0000] The present invention provides vacuum pumps and methods with internal oil health test function to assess condition of the oil contained within the vacuum pumps, and to determine if an oil change is needed. The vacuum pump may include an oil tank for containing oil; a motor for producing vacuuming power; and an inlet to be connected either directly or indirectly to a vacuum gauge, together with a built-in module or function configured for conducting an internal oil health test to assess condition of the oil contained within the oil tank.",6,92,True,True,2026,6,2,application,1,True
94685836,WO,2026119740,A1,IMPROVED SYSTEM FOR HEATING WATER FOR A COFFEE MACHINE AND METHOD OF HEATING WATER IN A COFFEE MACHINE,"An espresso coffee machine is described, the machine comprises: a pump (1) configured to receive water at a first pressure (p1) and to emit water at a second pressure (p2); a limescale trap (2) configured to receive, at a limescale trap inlet, water at the second pressure (p2), at a second temperature (t2) and at a second hardness (d2) and to provide, at a limescale trap outlet, a fluid at a third hardness (d3) which is less than the second hardness (d2); and a throughflow heating device (3) configured to receive, at the inlet, the fluid from the limescale trap (2) and to supply, at the outlet, a fluid at a fourth temperature (t4), which is substantially equal to a temperature of use for extracting an espresso coffee or for frothing a beverage by emitting steam, wherein the limescale trap (2) comprises a heating boiler configured to provide, at a heating boiler outlet, a fluid at a third temperature (t3), which is higher than the second temperature (t2).",2026-06-11,['espresso machine'],espresso_machine,espresso machine,WO2026119740A1,"IMPROVED SYSTEM FOR HEATING WATER FOR A COFFEE MACHINE AND METHOD OF HEATING WATER IN A COFFEE MACHINE An espresso coffee machine is described, the machine comprises: a pump (1) configured to receive water at a first pressure (p1) and to emit water at a second pressure (p2); a limescale trap (2) configured to receive, at a limescale trap inlet, water at the second pressure (p2), at a second temperature (t2) and at a second hardness (d2) and to provide, at a limescale trap outlet, a fluid at a third hardness (d3) which is less than the second hardness (d2); and a throughflow heating device (3) configured to receive, at the inlet, the fluid from the limescale trap (2) and to supply, at the outlet, a fluid at a fourth temperature (t4), which is substantially equal to a temperature of use for extracting an espresso coffee or for frothing a beverage by emitting steam, wherein the limescale trap (2) comprises a heating boiler configured to provide, at a heating boiler outlet, a fluid at a third temperature (t3), which is higher than the second temperature (t2).",18,168,True,True,2026,6,2,application,1,True
98099575,US,20260163777,A1,DMRS FOR PDCCH,"A method for wireless communication at a user equipment (UE) and related apparatus are provided. In the method, the UE receives a configuration for a control resource set (CORESET) and monitors for a physical downlink control channel (PDCCH) transmission in the CORESET. The CORESET spans multiple symbols. A first number of demodulation reference signal (DMRS) transmissions in a first symbol of the multiple symbols is higher than a second number of DMRS transmissions in any symbol of the remaining symbols in the multiple OFDM symbols, and the DMRS density in the first symbol is based on the number of symbols in the multiple OFDM symbols or the minimum aggregation level for the DMRS transmissions.",2026-06-11,['small kitchen appliance'],compact_size,small kitchen appliance,US20260163777A1,"DMRS FOR PDCCH A method for wireless communication at a user equipment (UE) and related apparatus are provided. In the method, the UE receives a configuration for a control resource set (CORESET) and monitors for a physical downlink control channel (PDCCH) transmission in the CORESET. The CORESET spans multiple symbols. A first number of demodulation reference signal (DMRS) transmissions in a first symbol of the multiple symbols is higher than a second number of DMRS transmissions in any symbol of the remaining symbols in the multiple OFDM symbols, and the DMRS density in the first symbol is based on the number of symbols in the multiple OFDM symbols or the minimum aggregation level for the DMRS transmissions.",3,114,True,True,2026,6,2,application,1,True
100037252,US,20260161952,A1,ARTIFICIAL INTELLIGENCE DEVICE FOR MIXTURE-OF-OPINIONS WITH FINE-TUNING AND METHOD THEREOF,"A method for controlling an artificial intelligence (AI) device can include receiving a query, obtaining a plurality of ancillary opinions generated by a plurality of ancillary language models in response to the query, in which each of the plurality of ancillary opinions includes a chain-of-thought reasoning path derived by a corresponding one of the plurality of ancillary language models and an answer to the query, constructing an aggregated input sequence including the query and the plurality of ancillary opinions, and generating, by a fine-tuned main large language model, a final response based on the aggregated input sequence. Also, the fine-tuned main large language model is fine-tuned to synthesize the plurality of ancillary opinions to derive the final response.",2026-06-11,['smart microwave'],microwave,smart microwave,US20260161952A1,"ARTIFICIAL INTELLIGENCE DEVICE FOR MIXTURE-OF-OPINIONS WITH FINE-TUNING AND METHOD THEREOF A method for controlling an artificial intelligence (AI) device can include receiving a query, obtaining a plurality of ancillary opinions generated by a plurality of ancillary language models in response to the query, in which each of the plurality of ancillary opinions includes a chain-of-thought reasoning path derived by a corresponding one of the plurality of ancillary language models and an answer to the query, constructing an aggregated input sequence including the query and the plurality of ancillary opinions, and generating, by a fine-tuned main large language model, a final response based on the aggregated input sequence. Also, the fine-tuned main large language model is fine-tuned to synthesize the plurality of ancillary opinions to derive the final response.",10,118,True,True,2026,6,2,application,1,True
100078067,WO,2026117921,A1,ACCESS CONTROL PARAMETER ADAPTATION,"The apparatus may be a wireless device such as a user equipment (UE) configured to receive a set of value ranges associated with a set of access control parameters, initiate, based on the set of value ranges, an access attempt associated with an establishment of a connection with a radio access network (RAN), and output an indication of the access attempt associated with the establishment of the connection with the RAN. The apparatus may be a network device such as a network node or base station configured to transmit, to a UE, a set of value ranges associated with a set of access control parameters and obtain, based on the set of value ranges, an indication of an access attempt associated with an establishment of a connection with the network node.",2026-06-11,['small kitchen appliance'],compact_size,small kitchen appliance,WO2026117921A1,"ACCESS CONTROL PARAMETER ADAPTATION The apparatus may be a wireless device such as a user equipment (UE) configured to receive a set of value ranges associated with a set of access control parameters, initiate, based on the set of value ranges, an access attempt associated with an establishment of a connection with a radio access network (RAN), and output an indication of the access attempt associated with the establishment of the connection with the RAN. The apparatus may be a network device such as a network node or base station configured to transmit, to a UE, a set of value ranges associated with a set of access control parameters and obtain, based on the set of value ranges, an indication of an access attempt associated with an establishment of a connection with the network node.",4,131,True,True,2026,6,2,application,1,True
100079862,WO,2026122531,A1,VACUUM CLEANER WITH IMPROVED NOZZLE DESIGN,"A nozzle assembly designed for use on a vacuum cleaner includes a pivotable outlet configured for engagement with a suction tube of the vacuum cleaner, and a suction chamber coupled to the pivotable outlet via a base structure. The suction chamber includes a first sealing structure extending beneath the suction chamber and along a front-facing edge of the suction chamber, a second sealing structure extending beneath the suction chamber and along a rear-facing edge of the suction chamber, at least one agitator between the first sealing structure and the second sealing structure, and a suction port through a bottom surface of the suction chamber.",2026-06-11,['autonomous cleaning robot'],robot_vacuum,autonomous cleaning robot,WO2026122531A1,"VACUUM CLEANER WITH IMPROVED NOZZLE DESIGN A nozzle assembly designed for use on a vacuum cleaner includes a pivotable outlet configured for engagement with a suction tube of the vacuum cleaner, and a suction chamber coupled to the pivotable outlet via a base structure. The suction chamber includes a first sealing structure extending beneath the suction chamber and along a front-facing edge of the suction chamber, a second sealing structure extending beneath the suction chamber and along a rear-facing edge of the suction chamber, at least one agitator between the first sealing structure and the second sealing structure, and a suction port through a bottom surface of the suction chamber.",6,104,True,True,2026,6,2,application,1,True
100037235,US,20260161719,A1,Artificial Intelligence (AI) Agent Recommendation System,"[0000] Systems and methods for the generation of a recommendation using a machine-learned model. The method can include receiving, from a client device, a user query. Additionally, the method can include determining, using a machine-learned model operating on a computing system, an input tool based on the user query. Moreover, the method can include receiving, from the client device, additional information, the additional information being uploaded using the input tool. Furthermore, the method can include processing, by the machine-learned model, the user query and the additional information to select a content item associated with a content provider. Subsequently, the method can include presenting the content item on a graphical user interface.",2026-06-11,['espresso machine'],espresso_machine,espresso machine,US20260161719A1,"Artificial Intelligence (AI) Agent Recommendation System [0000] Systems and methods for the generation of a recommendation using a machine-learned model. The method can include receiving, from a client device, a user query. Additionally, the method can include determining, using a machine-learned model operating on a computing system, an input tool based on the user query. Moreover, the method can include receiving, from the client device, additional information, the additional information being uploaded using the input tool. Furthermore, the method can include processing, by the machine-learned model, the user query and the additional information to select a content item associated with a content provider. Subsequently, the method can include presenting the content item on a graphical user interface.",6,111,True,True,2026,6,2,application,1,True
97913460,US,20260164341,A1,STANDALONE ON-DEMAND SIB1 CONFIGURATIONS,"Standalone OD-SIB1 configurations are described. An apparatus is configured to receive, from a network node, a MIB indicative of an UL WUS configuration. The apparatus is configured to provide, for the network node, an UL WUS in accordance with the UL WUS configuration. The apparatus is configured to receive, from the network node and based on the UL WUS configuration, a SIB1. The received SIB1 is associated with the UL WUS. Another apparatus is configured to transmit, for a UE, a MIB indicative of an UL WUS configuration. The apparatus is configured to receive, from the UE, an UL WUS in accordance with the UL WUS configuration. The apparatus is configured to transmit, for the UE and based on the UL WUS configuration, a SIB1.",2026-06-11,['small kitchen appliance'],compact_size,small kitchen appliance,US20260164341A1,"STANDALONE ON-DEMAND SIB1 CONFIGURATIONS Standalone OD-SIB1 configurations are described. An apparatus is configured to receive, from a network node, a MIB indicative of an UL WUS configuration. The apparatus is configured to provide, for the network node, an UL WUS in accordance with the UL WUS configuration. The apparatus is configured to receive, from the network node and based on the UL WUS configuration, a SIB1. The received SIB1 is associated with the UL WUS. Another apparatus is configured to transmit, for a UE, a MIB indicative of an UL WUS configuration. The apparatus is configured to receive, from the UE, an UL WUS in accordance with the UL WUS configuration. The apparatus is configured to transmit, for the UE and based on the UL WUS configuration, a SIB1.",4,125,True,True,2026,6,2,application,1,True
98317036,US,20260164014,A1,EXTENDED MASK AND BUFFER TECHNIQUES FOR VIDEO COMPRESSION AND DECOMPRESSION,"[0000] A computer-implemented method for encoding a video frame includes selecting a block from a plurality of blocks within the video frame, identifying a reference block within a reference boundary region of the video frame, the reference boundary region being defined by a fixed mask, and the reference boundary region being less than all of the video frame, determining prediction parameters based on a relationship between the selected block and the identified reference block, and encoding, with an encoder, the prediction parameters and an indicator of the fixed mask into a bitstream.",2026-06-11,['connected home appliance'],smart_features,connected home appliance,US20260164014A1,"EXTENDED MASK AND BUFFER TECHNIQUES FOR VIDEO COMPRESSION AND DECOMPRESSION [0000] A computer-implemented method for encoding a video frame includes selecting a block from a plurality of blocks within the video frame, identifying a reference block within a reference boundary region of the video frame, the reference boundary region being defined by a fixed mask, and the reference boundary region being less than all of the video frame, determining prediction parameters based on a relationship between the selected block and the identified reference block, and encoding, with an encoder, the prediction parameters and an indicator of the fixed mask into a bitstream.",10,92,True,True,2026,6,2,application,1,True
100038341,US,20260161141,A1,Artificial Intelligence (AI) System that uses a Vision-and-Language Model (VLM) to Improve Energy Conservation and to Increase Efficiency of Energy Consumption in Households,"Artificial Intelligence (AI) system that uses a Vision-and-Language Model (VLM) or a Large Multi-Modalities Model (LMMM) to improve energy conservation and to increase efficiency of energy consumption in households. Video cameras capture live video from rooms in the household, and feed them into the VLM; which also monitors or receives copies of email messages and instant messages that were sent and received by household residents. The VLM generates unique insights and proposals on how to reduce energy consumption or how to improve energy efficiency in the household. The energy-saving insights, that were generated by the VLM, are transferred to a Home Automation Device or to a Smart Home hub unit, which is triggered by the VLM-generated outputs to remotely control devices and appliances in the household. Innovative capabilities of AI are harnessed, in combination with Computerized Vision and Natural Language Processing, to deduce energy-saving proposals and to automatically implement them.",2026-06-11,['energy efficient appliance'],energy_efficient,energy efficient appliance,US20260161141A1,"Artificial Intelligence (AI) System that uses a Vision-and-Language Model (VLM) to Improve Energy Conservation and to Increase Efficiency of Energy Consumption in Households Artificial Intelligence (AI) system that uses a Vision-and-Language Model (VLM) or a Large Multi-Modalities Model (LMMM) to improve energy conservation and to increase efficiency of energy consumption in households. Video cameras capture live video from rooms in the household, and feed them into the VLM; which also monitors or receives copies of email messages and instant messages that were sent and received by household residents. The VLM generates unique insights and proposals on how to reduce energy consumption or how to improve energy efficiency in the household. The energy-saving insights, that were generated by the VLM, are transferred to a Home Automation Device or to a Smart Home hub unit, which is triggered by the VLM-generated outputs to remotely control devices and appliances in the household. Innovative capabilities of AI are harnessed, in combination with Computerized Vision and Natural Language Processing, to deduce energy-saving proposals and to automatically implement them.",23,150,True,True,2026,6,2,application,1,True
